eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,7,5,0.65,1,0,0,180,0.001352041353083259
0.1,7,5,0.65,1,0,0,88,0.001365614009016194
0.3,7,5,0.65,1,0,0,23,0.001468438071480701
0.01,1,7,0.65,1,0,0,1022,0.001485839761147324
0.05,1,7,0.65,1,0,0,198,0.00150129068485419
0.1,1,7,0.65,1,0,0,139,0.001490515054785012
0.3,1,7,0.65,1,0,0,56,0.0015211916826061
0.01,3,7,0.65,1,0,0,897,0.001378933656307008
0.05,3,7,0.65,1,0,0,171,0.0013791652462344741
0.1,3,7,0.65,1,0,0,88,0.001380831416357389
0.3,3,7,0.65,1,0,0,35,0.001430167948107821
0.01,5,7,0.65,1,0,0,915,0.001351925525573953
0.05,5,7,0.65,1,0,0,170,0.001346985643096353
0.1,5,7,0.65,1,0,0,88,0.001360549883604964
0.3,5,7,0.65,1,0,0,28,0.001453694907244035
0.01,7,7,0.65,1,0,0,915,0.001350559385452308
0.05,7,7,0.65,1,0,0,188,0.0013332909654441309
0.1,7,7,0.65,1,0,0,83,0.001376113595433341
0.3,7,7,0.65,1,0,0,23,0.001480125341854228
0.01,1,1,0.8,1,0,0,1405,0.001439132939722646
0.05,1,1,0.8,1,0,0,304,0.001435236985325635
0.1,1,1,0.8,1,0,0,150,0.00143903305209772
0.3,1,1,0.8,1,0,0,54,0.00149809600683975
